"STRATUM","SCHOOLID","StIDStd","BIRTHMONTH","BIRTHYEAR","ESCS","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV1MATH_LEVEL","PV2MATH_LEVEL","PV3MATH_LEVEL","PV4MATH_LEVEL","PV5MATH_LEVEL","STATE","GEOLOC","GENDER","INDIG","ESCS_Q","ST29Q01","ST29Q03","ST29Q04","ST29Q06","ST29Q02","ST29Q05","ST29Q07","ST29Q08","ST42Q02","ST42Q04","ST42Q06","ST42Q07","ST42Q09","ST37Q01","ST37Q02","ST37Q03","ST37Q04","ST37Q05","ST37Q06","ST37Q07","ST37Q08","ST91Q01","ST91Q02","ST91Q03","ST91Q04","ST91Q05","ST91Q06","ST43Q01","ST43Q02","ST43Q03","ST43Q04","ST43Q05","ST43Q06","ST44Q01","ST44Q03","ST44Q04","ST44Q05","ST44Q07","ST44Q08","ST42Q01","ST42Q03","ST42Q05","ST42Q08","ST42Q10","ST35Q01","ST35Q02","ST35Q03","ST35Q04","ST35Q05","ST35Q06"
"AUS0721",361,6685,6,1996,0.06,472.9008,469.0061,458.101,465.1114,475.2376,3,3,3,3,3,"TAS","Provincial","Male","Non-indigenous",2,2,2,3,2,1,1,1,1,3,1,2,3,3,2,2,2,3,3,4,3,3,1,1,4,4,1,4,1,2,4,4,1,3,2,2,1,1,2,2,3,1,3,3,3,2,2,3,1,1,3
"AUS0308",362,6686,8,1996,0.04,561.466,518.6244,546.6661,566.9185,565.3606,5,4,5,5,5,"NSW","Urban","Male","Non-indigenous",2,2,1,1,1,1,1,1,2,3,2,1,1,2,1,1,1,1,1,1,1,2,1,1,3,3,2,3,1,1,4,3,2,3,4,4,4,4,4,3,3,4,3,4,3,2,2,2,2,2,3
"AUS0308",362,6689,1,1997,-0.17,475.5492,424.9182,443.6127,445.9495,450.6232,3,3,3,3,3,"NSW","Urban","Male","Non-indigenous",2,3,3,4,2,2,2,2,2,2,2,2,4,2,3,3,4,3,1,4,4,4,1,3,3,1,1,3,1,3,3,1,2,3,2,2,1,2,2,1,1,1,2,2,1,2,2,4,1,1,2
"AUS0308",362,6690,6,1996,0.85,447.4295,458.3346,406.1458,434.9665,477.8081,3,3,2,3,3,"NSW","Urban","Female","Non-indigenous",4,3,2,3,2,1,1,1,1,2,3,3,4,3,2,1,2,2,2,3,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,4,1,3,4,3,4,3,2,4,1,1,1
"AUS0308",362,6696,8,1996,-0.16,505.694,570.3458,524.3885,509.5887,486.2206,4,5,4,4,4,"NSW","Urban","Female","Non-indigenous",2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,1,1,4,1,3,2,3,3,3,2,3,1,3,3,3,1,4,3,3,3,3,2,3,3,2,3,3,2,2,2,3,1,1,1
"AUS0308",362,6697,1,1997,0.47,429.436,436.4465,450.4674,432.5518,478.5091,3,3,3,3,3,"NSW","Urban","Male","Non-indigenous",3,2,2,3,2,2,2,1,2,3,3,2,3,3,1,3,3,1,1,1,2,2,1,1,3,2,1,3,2,1,3,4,1,3,2,4,3,3,2,2,2,2,1,2,1,3,3,4,1,1,2
"AUS0206",363,6705,3,1997,0.88,551.6513,561.7775,554.7671,578.9142,557.8828,5,5,5,5,5,"VIC","Provincial","Male","Indigenous",4,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,1,2,2,3,1,3,2,2,3,3,2,3,4,4,4,4,4,4,3,3,3,3,3,2,2,3,2,2,2
"AUS0206",363,6708,10,1996,-0.66,463.3198,441.5096,443.8464,477.3407,493.6984,3,3,3,3,4,"VIC","Provincial","Female","Non-indigenous",1,2,2,2,2,2,2,2,2,3,2,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,3,2,2,3,3,2,3,3,3,3,2,3,4,3,3,3,3,3,2,2,3,2,2,2
"AUS0206",363,6710,2,1997,-0.72,444.4695,419.5435,424.2172,428.8908,424.9961,3,2,3,3,3,"VIC","Provincial","Female","Non-indigenous",1,3,2,1,1,2,2,1,1,2,2,3,4,4,3,2,3,3,1,3,2,3,2,2,4,3,2,3,2,3,4,3,2,3,2,1,1,2,3,4,3,3,2,3,1,2,2,3,1,2,2
"AUS0206",363,6711,8,1996,-0.44,401.4722,416.272,412.3773,439.6401,400.6933,2,2,2,3,2,"VIC","Provincial","Male","Non-indigenous",1,3,2,2,3,1,2,2,1,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,3,2,4,2,2,3,2,2,3,3,2,3,2,3,2,2,1,3,3,2,2,2,3,1,1,1
"AUS0309",364,6718,7,1996,0.62,588.9625,553.1313,558.5839,578.8363,578.8363,5,5,5,5,5,"NSW","Urban","Male","Non-indigenous",3,3,4,4,4,2,2,2,2,2,3,3,3,3,1,2,2,2,1,2,2,3,2,3,2,2,3,2,3,3,2,2,3,2,2,2,3,2,1,3,1,2,2,2,1,2,2,3,2,2,3
"AUS0309",364,6722,4,1997,1.01,509.5887,526.7253,529.8411,517.3781,535.2937,4,4,4,4,4,"NSW","Urban","Female","Non-indigenous",4,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,3,2,1,3,3,3,1,2,3,3,1,3,1,2,3,2,2,2,1,1,1,2,2,3,2,2,2,2,2,2,2,3,2,3,1
"AUS0309",364,6728,4,1997,1.62,456.8547,535.5273,459.9704,555.7797,519.1697,3,4,3,5,4,"NSW","Urban","Female","Non-indigenous",4,4,3,4,3,2,2,2,2,2,3,3,4,3,1,3,1,2,1,3,1,3,2,2,1,3,2,2,2,2,1,4,3,2,2,4,2,2,4,4,1,1,2,2,1,1,2,3,1,2,3
"AUS0309",364,6729,4,1997,1.14,526.4917,568.5543,506.2393,503.1235,531.9442,4,5,4,4,4,"NSW","Urban","Female","Non-indigenous",4,3,2,3,2,1,1,1,1,3,2,2,3,3,1,2,2,2,1,3,2,2,1,1,4,4,2,4,1,1,4,4,1,1,2,2,4,4,3,3,3,3,3,3,3,1,1,3,1,1,1
"AUS0309",364,6730,8,1996,1.58,348.4265,352.3212,311.8165,311.8165,348.4265,1,1,1,1,1,"NSW","Urban","Female","Non-indigenous",4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4
"AUS0308",365,6734,2,1997,-0.64,546.5104,487.3111,520.0265,523.1422,521.5844,5,4,4,4,4,"NSW","Urban","Female","Non-indigenous",1,3,3,3,2,2,2,2,2,3,3,3,4,3,3,2,3,1,1,4,2,3,1,1,4,3,1,3,1,2,4,3,3,2,1,3,2,3,4,2,1,3,2,3,1,3,2,3,1,1,3
"AUS0308",365,6738,10,1996,0.72,453.1936,433.7202,484.3511,426.7098,420.4783,3,3,4,3,3,"NSW","Urban","Male","Non-indigenous",3,4,4,4,4,1,1,1,3,3,2,2,3,2,1,2,1,1,1,2,1,3,1,1,2,2,1,3,1,1,2,2,1,3,1,2,3,2,3,4,2,2,3,4,2,2,2,4,1,1,1
"AUS0308",365,6740,12,1996,-0.44,451.1684,446.4948,471.4208,458.9578,473.7576,3,3,3,3,3,"NSW","Urban","Male","Non-indigenous",1,3,3,4,3,4,3,3,3,2,3,3,3,3,3,2,2,2,2,3,2,2,3,3,3,1,3,2,3,3,3,1,3,2,2,1,3,3,1,1,2,1,2,3,1,3,2,3,2,2,2
"AUS0308",365,6743,12,1996,0.24,435.7454,450.5453,490.2711,480.1449,445.0927,3,3,4,3,3,"NSW","Urban","Male","Non-indigenous",2,3,4,4,1,2,1,1,1,2,4,2,3,4,1,1,3,3,2,4,4,4,1,2,3,2,1,3,2,2,3,2,2,3,2,2,2,2,2,3,3,1,3,2,1,2,3,3,1,1,2
"AUS0308",365,6744,1,1997,0.03,616.3032,642.787,652.1343,603.8402,613.1874,6,6,6,5,6,"NSW","Urban","Male","Non-indigenous",2,2,1,1,1,1,1,1,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,3,1,1,4,4,1,3,3,2,3,4,4,1,4,4,4,4,3,2,1,2,2,2,2
"AUS0308",365,6745,3,1997,0.177651063829787,343.8308,331.3678,306.4418,309.5576,339.1572,1,1,1,1,1,"NSW","Urban","Male","Non-indigenous",2,3,4,4,4,4,4,4,4,1,4,4,4,4,1,3,4,4,4,4,4,4,1,1,1,1,1,3,2,1,1,2,1,1,1,4,1,1,1,4,1,1,3,4,4,1,1,3,1,1,3
"AUS0308",365,6749,1,1997,0.25,465.7345,450.1558,472.745,434.577,443.1453,3,3,3,3,3,"NSW","Urban","Male","Non-indigenous",2,3,2,3,2,2,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,3,2,3,2,2,2,2,3,4,2,3,3,3,2,2,2,3,2,2,2
"AUS0308",366,6752,7,1996,0.29,327.0058,346.4792,329.3426,348.816,334.7951,1,1,1,1,1,"NSW","Urban","Female","Non-indigenous",3,2,2,2,2,2,2,2,2,3,2,2,2,3,1,1,2,1,1,3,1,3,1,1,1,2,1,3,1,1,1,2,1,3,4,4,4,4,4,1,3,3,3,3,3,2,2,4,1,1,1
"AUS0308",366,6761,10,1996,-0.99,371.2494,352.5549,382.1545,365.7969,426.554,2,1,2,2,3,"NSW","Urban","Male","Non-indigenous",1,2,3,3,3,2,2,2,2,2,2,3,2,4,1,3,2,2,2,3,2,2,1,3,3,2,3,2,1,2,3,3,2,2,3,3,3,3,3,3,3,3,2,4,3,2,2,3,1,1,1
"AUS0308",366,6763,8,1996,-0.07,513.6392,509.7445,452.1031,446.6506,446.6506,4,4,3,3,3,"NSW","Urban","Female","Non-indigenous",2,4,3,3,3,2,1,1,2,2,3,4,4,4,1,3,3,2,1,4,2,4,1,2,2,1,1,3,2,2,2,1,2,2,2,3,4,2,2,3,2,1,3,3,2,2,2,3,1,2,3
"AUS0308",366,6764,2,1997,1.01,492.9974,491.4395,479.7554,476.6397,551.4177,4,4,3,3,5,"NSW","Urban","Male","Non-indigenous",4,2,1,1,1,2,1,1,2,4,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,3,2,4,1,1,2,4,2,4,4,3,3,3,3,4,4,2,3,4,2,2,3,3,2,2,2
"AUS0308",366,6765,4,1997,-0.48,454.3621,479.2881,467.604,461.3725,434.1097,3,3,3,3,3,"NSW","Urban","Female","Non-indigenous",1,4,4,4,4,2,2,2,3,1,4,4,4,4,1,1,3,2,2,4,4,3,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,3,1,2,2,1,2,2,3,4,1,1,1
"AUS0308",366,6768,2,1997,0.177651063829787,469.8629,390.4113,421.5688,436.3686,465.9682,3,2,3,3,3,"NSW","Urban","Female","Non-indigenous",2,4,4,4,4,4,3,4,4,1,4,4,4,4,3,3,3,4,2,4,4,4,2,2,3,3,2,2,2,2,4,2,2,1,1,2,2,1,1,4,1,2,3,2,4,2,2,4,3,3,3
"AUS0616",367,6771,9,1996,0.18,523.7654,548.6914,509.7445,575.9542,529.9969,4,5,4,5,4,"WA","Urban","Female","Indigenous",2,3,2,3,2,3,2,3,2,3,2,3,3,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,2,3,2,2,2,2,4,3,3,3,3,3,3,2,2,3,2,3,3
"AUS0616",367,6772,10,1996,0.45,309.8691,296.6272,321.5532,273.2591,295.0693,1,1,1,1,1,"WA","Urban","Female","Non-indigenous",3,3,3,3,2,1,2,1,1,3,3,4,4,4,1,3,2,2,3,3,3,3,1,1,1,4,1,2,1,1,1,3,2,3,4,4,4,2,2,2,2,3,2,1,2,1,1,2,1,1,1
"AUS0616",367,6775,11,1996,-0.2,540.9799,569.8006,539.422,579.1478,573.6953,4,5,4,5,5,"WA","Urban","Female","Non-indigenous",2,3,3,3,3,1,1,1,1,3,2,2,3,2,2,2,3,2,1,1,2,3,1,1,3,3,1,3,2,3,3,2,2,4,3,2,2,2,2,1,2,3,3,3,2,3,1,4,2,2,4
"AUS0616",367,6779,9,1996,-0.23,507.3298,459.8146,501.0983,440.3412,522.9086,4,3,4,3,4,"WA","Urban","Male","Non-indigenous",2,2,2,2,2,1,1,1,2,2,3,3,3,3,1,2,2,2,1,2,1,3,1,1,2,2,2,3,1,1,2,3,1,3,2,3,2,2,2,3,2,1,3,3,2,2,3,3,1,1,1
"AUS0616",367,6782,1,1997,0.48,489.3363,554.7671,536.8515,568.009,489.3363,4,5,4,5,4,"WA","Urban","Male","Non-indigenous",3,2,2,2,1,1,1,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,3,1,1,1
"AUS0616",367,6784,3,1997,0.51,499.6183,562.7123,448.9874,526.1022,493.3868,4,5,3,4,4,"WA","Urban","Female","Non-indigenous",3,3,3,3,3,2,2,3,3,2,2,3,3,3,2,3,2,1,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,1,2,3,2,3,2,3,3,3,2,2,2,3,2,3,3
"AUS0616",367,6788,4,1997,1.11,437.9265,437.1475,466.7472,457.3999,472.1997,3,3,3,3,3,"WA","Urban","Male","Non-indigenous",4,3,3,3,2,2,2,2,2,3,3,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,2
"AUS0823",368,6793,4,1997,-0.24,349.3613,365.719,354.0349,376.6241,385.9713,1,2,1,2,2,"NT","Rural","Male","Non-indigenous",2,3,3,3,2,2,2,2,2,2,3,3,3,4,2,1,3,3,2,4,4,4,1,1,1,3,1,2,1,2,3,3,1,3,2,3,2,3,1,1,2,1,2,3,4,2,2,3,1,1,3
"AUS0101",369,6797,5,1996,1.02,509.6666,497.2036,548.6135,527.5822,547.0556,4,4,5,4,5,"ACT","Urban","Female","Indigenous",4,2,2,2,2,3,3,3,3,3,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,3,1,3,2,2,1,3,1,3,3,2,4,2,2,2,2,3,3,4,2,3,3,3,1,2,1
"AUS0101",369,6799,2,1997,0.5,567.5417,565.2049,542.6157,555.0787,555.8576,5,5,4,5,5,"ACT","Urban","Female","Indigenous",3,1,1,1,1,1,1,2,2,3,2,1,2,2,1,2,1,1,1,3,1,3,1,2,1,1,2,3,1,1,1,3,1,4,3,4,4,3,4,2,3,4,4,4,3,4,4,4,1,2,2
"AUS0101",369,6808,4,1997,0.65,612.8758,616.7705,594.9603,626.8967,619.8863,6,6,5,6,6,"ACT","Urban","Female","Non-indigenous",3,2,2,2,2,1,1,1,1,3,2,1,3,2,1,1,1,1,1,1,2,2,1,2,3,3,1,4,1,2,3,3,1,4,1,1,2,1,2,3,3,3,3,4,3,1,2,3,1,1,2
"AUS0101",369,6809,9,1996,1.09,381.9988,390.5671,387.4513,373.4304,383.5566,2,2,2,2,2,"ACT","Urban","Female","Non-indigenous",4,4,3,3,4,2,2,4,2,2,3,4,4,4,3,3,2,2,2,2,2,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,4,2,3,3,3,1,2,3
"AUS0101",369,6812,3,1997,1.18,458.9578,430.916,461.2946,423.1267,471.4208,3,3,3,3,3,"ACT","Urban","Female","Non-indigenous",4,2,3,3,3,2,2,2,2,3,2,2,2,3,2,2,1,2,1,1,2,4,1,1,3,3,2,3,1,1,3,3,2,3,2,2,2,3,2,2,2,2,2,3,3,2,3,3,2,3,2
"AUS0101",369,6813,12,1996,0.56,518.0791,538.3315,513.4055,507.174,533.6579,4,4,4,4,4,"ACT","Urban","Female","Non-indigenous",3,3,3,3,3,2,2,2,3,3,2,2,3,3,2,3,1,1,1,3,1,3,1,2,2,2,2,3,2,2,2,1,2,4,3,2,3,3,3,2,3,3,3,3,2,2,2,3,2,2,3
"AUS0101",369,6814,12,1996,1.33,414.6362,458.2567,464.4882,494.0879,457.4778,2,3,3,4,3,"ACT","Urban","Female","Non-indigenous",4,3,2,3,2,2,2,2,2,2,3,2,3,2,3,2,3,3,2,4,1,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,2,2,2
"AUS0101",369,6817,1,1997,0.66,488.5574,496.3468,531.399,505.694,504.1362,4,4,4,4,4,"ACT","Urban","Female","Non-indigenous",3,2,1,1,1,1,1,1,1,4,1,1,1,2,3,2,3,2,1,3,1,3,1,2,4,3,2,4,1,2,4,4,2,4,3,4,4,4,4,4,3,4,4,4,2,2,2,3,1,1,2
"AUS0101",369,6821,3,1997,-0.51,372.5736,539.2662,467.604,455.141,466.0461,2,4,3,3,3,"ACT","Urban","Female","Non-indigenous",1,2,1,1,3,2,2,3,2,3,2,2,1,1,2,3,2,2,2,2,2,3,2,2,3,3,2,3,1,1,3,3,1,3,3,4,3,3,4,2,3,3,3,3,3,2,2,2,2,2,2
"AUS0101",369,6822,1,1997,-0.88,587.5604,580.5499,582.8867,585.2236,582.1078,5,5,5,5,5,"ACT","Urban","Female","Non-indigenous",1,3,3,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3
"AUS0101",369,6823,5,1996,0.86,419.7772,461.8399,436.1349,432.2402,390.9565,2,3,3,3,2,"ACT","Urban","Female","Non-indigenous",4,3,1,2,3,2,2,2,2,2,2,3,4,3,2,3,3,2,3,3,3,3,1,1,3,3,1,2,2,1,3,4,2,3,2,4,2,2,4,2,2,3,3,3,2,2,3,3,2,2,3
"AUS0410",370,6824,3,1997,-0.87,398.4343,368.8347,410.1184,442.8338,417.9078,2,2,2,3,2,"QLD","Urban","Male","Non-indigenous",1,4,4,3,4,2,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,1,1,3,2,1,3,1,1,3,2,1,2,2,3,2,3,3,2,3,3,3,3,3,1,2,3,2,2,2
"AUS0410",370,6829,8,1996,-0.2,418.453,394.306,418.453,427.0213,395.0849,2,2,2,3,2,"QLD","Urban","Male","Non-indigenous",2,2,3,4,3,2,2,1,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,4,1,3,1,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,4,1,1,3
"AUS0410",370,6836,12,1996,0.4,400.4596,402.7964,411.3647,430.0592,365.4074,2,2,2,3,2,"QLD","Urban","Female","Non-indigenous",3,2,4,3,2,2,4,4,4,1,3,3,4,4,2,2,3,1,1,1,2,3,1,1,4,4,1,2,1,3,4,4,2,2,2,1,2,1,2,1,1,2,2,4,1,2,2,3,2,4,3
"AUS0410",370,6837,5,1996,0.73,489.1027,452.4926,482.8712,484.429,480.5344,4,3,4,4,3,"QLD","Urban","Male","Non-indigenous",3,4,2,3,2,2,2,2,2,3,3,2,3,3,2,2,1,2,3,2,3,3,2,1,3,3,2,3,1,1,3,3,1,3,3,3,2,2,2,2,2,3,3,3,1,2,2,4,2,2,2
"AUS0410",370,6839,5,1996,0.04,564.1922,548.6135,544.7188,533.8137,581.3289,5,5,4,4,5,"QLD","Urban","Male","Non-indigenous",2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,2,3,3,2,3,3,3,3,3,3,2,3,3,3,4,3,2,2,2,2,2,3
"AUS0204",371,6843,11,1996,0.75,497.1257,527.5043,498.6836,518.936,529.8411,4,4,4,4,4,"VIC","Urban","Female","Non-indigenous",3,3,3,3,2,2,2,3,2,2,2,3,4,3,1,2,2,1,2,2,2,1,1,1,2,2,2,3,1,2,3,2,3,2,2,1,4,2,2,4,1,2,2,2,2,2,2,3,1,2,2
"AUS0204",371,6844,5,1996,1.14,671.5298,603.7623,681.656,659.0668,630.2461,7,5,7,6,6,"VIC","Urban","Male","Non-indigenous",4,2,2,3,2,2,1,1,2,3,1,2,1,2,2,2,2,3,1,3,1,2,1,2,3,4,2,4,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,4,2,1,2
"AUS0204",371,6845,8,1996,-0.07,546.2767,550.1714,537.7084,524.4664,543.9399,5,5,4,4,4,"VIC","Urban","Female","Non-indigenous",2,3,3,3,2,1,1,1,1,1,3,3,4,4,1,3,3,1,1,4,2,4,2,2,1,1,1,3,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,3,1,2,3,4,2,1,3
"AUS0204",371,6848,11,1996,0.68,448.1305,472.2776,470.7197,430.215,495.6457,3,3,3,3,4,"VIC","Urban","Male","Non-indigenous",3,2,1,2,2,1,1,1,1,3,2,2,2,2,2,3,2,2,2,2,2,3,1,2,3,3,1,3,1,1,3,3,1,3,2,3,3,2,3,3,3,3,3,3,2,2,2,3,1,1,1
"AUS0204",371,6850,3,1997,0.09,592.3898,572.9163,595.5055,583.8215,589.274,5,5,5,5,5,"VIC","Urban","Male","Non-indigenous",2,1,2,1,3,2,2,3,3,4,2,1,2,1,1,1,1,1,1,1,1,1,2,2,3,1,1,4,1,1,3,1,1,4,4,4,3,4,3,1,4,4,4,4,4,2,2,3,3,3,3
"AUS0204",372,6860,8,1996,0.21,690.3801,611.7074,650.6543,609.3706,641.3071,7,6,6,6,6,"VIC","Urban","Male","Non-indigenous",2,2,2,2,1,1,1,1,1,4,1,2,1,2,2,1,2,1,1,2,1,2,1,1,4,4,1,4,1,1,4,4,1,4,4,4,4,3,4,4,3,4,4,4,3,1,1,3,1,1,1
"AUS0204",372,6863,1,1997,-0.51,504.6814,507.7972,485.208,472.745,481.3133,4,4,4,3,3,"VIC","Urban","Male","Non-indigenous",1,3,2,2,2,1,2,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,3,1,1,1,3,2,4,4,4,4,3,4,3,3,3,3,4,3,2,2,3,1,2,2
"AUS0204",372,6866,3,1997,-0.05,454.2842,486.9995,490.8942,446.4948,471.4208,3,4,4,3,3,"VIC","Urban","Male","Non-indigenous",2,4,2,2,1,1,1,1,1,2,2,3,2,2,2,1,2,2,1,1,2,3,1,1,2,3,1,3,1,1,3,3,1,4,2,2,1,2,2,3,2,3,3,3,1,2,2,3,1,1,2
"AUS0204",372,6868,7,1996,0.47,374.9104,436.4465,410.7415,371.7947,431.7729,2,3,2,2,3,"VIC","Urban","Male","Non-indigenous",3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,2,2,2,2,1,1,1,2,1,3,3,3,3,2,2,3,2,2,2,3,2,3,3,3,2,2,2
"AUS0204",372,6869,9,1996,0.27,623.2357,603.7623,625.5725,594.415,581.952,6,5,6,5,5,"VIC","Urban","Male","Non-indigenous",3,4,4,4,4,3,4,4,4,2,3,3,3,3,1,1,1,1,1,2,1,3,1,1,2,3,2,3,2,2,2,2,3,3,2,3,3,2,2,2,2,3,3,3,2,2,3,3,2,2,3
"AUS0204",372,6871,11,1996,1.08,468.4608,522.9864,493.3868,491.8289,455.2189,3,4,4,4,3,"VIC","Urban","Male","Non-indigenous",4,2,1,1,1,0,0,0,0,4,2,1,1,3,1,1,2,2,2,4,3,2,1,1,3,3,1,3,1,1,4,2,1,4,3,4,2,3,2,2,3,4,3,2,2,1,2,3,1,1,1
"AUS0204",372,6874,3,1997,-0.28,421.2572,403.3416,376.8578,415.8046,421.2572,3,2,2,2,3,"VIC","Urban","Male","Non-indigenous",2,3,1,2,1,1,1,1,1,4,3,2,3,2,2,2,1,2,1,1,2,3,1,2,3,3,1,4,1,2,3,4,1,3,3,4,3,2,3,2,4,4,4,4,2,2,1,4,1,1,2
"AUS0411",373,6875,10,1996,-0.19,381.3756,403.1859,408.6384,353.3339,339.313,2,2,2,1,1,"QLD","Urban","Male","Non-indigenous",2,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2
"AUS0411",373,6879,8,1996,-1.51,358.4748,355.3591,364.7063,343.675,377.9483,2,1,2,1,2,"QLD","Urban","Female","Indigenous",1,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,3,3,3,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,3,2,2,3
"AUS0411",373,6881,8,1996,-0.05,531.3211,479.1323,507.174,535.9947,510.2898,4,3,4,4,4,"QLD","Urban","Female","Non-indigenous",2,3,3,3,2,3,3,3,3,1,3,3,3,4,1,1,1,1,1,3,2,2,2,1,1,1,1,3,2,1,1,1,1,3,2,2,3,3,1,2,2,3,3,2,2,2,2,3,3,3,3
"AUS0411",373,6882,10,1996,0.56,427.4887,418.1415,452.4147,421.2572,450.8568,3,2,3,3,3,"QLD","Urban","Male","Indigenous",3,2,2,2,2,3,2,2,2,3,2,3,2,3,2,2,3,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,3,2,3,4,3,3,3,2,3,2,3,2,2,2,2,2,2,2
"AUS0411",373,6887,3,1997,0.57,482.4038,516.6771,516.6771,506.5509,454.3621,4,4,4,4,3,"QLD","Urban","Male","Non-indigenous",3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,2,3,3,2,3,4,1,4,3,1,3,3,3,3,3,3,2,2,3,2,2,2
"AUS0412",374,6897,5,1996,1.31,563.4133,582.1078,589.1182,572.7606,549.3924,5,5,5,5,5,"QLD","Urban","Female","Non-indigenous",4,4,4,4,3,2,3,3,3,2,2,4,4,4,3,2,2,2,1,2,2,1,1,2,3,3,2,3,2,2,3,3,1,2,2,2,3,2,3,4,2,3,3,3,2,2,3,4,2,2,3
"AUS0412",374,6898,9,1996,1.03,576.8889,525.479,565.9838,498.2162,517.6897,5,4,5,4,4,"QLD","Urban","Male","Non-indigenous",4,3,2,3,4,3,3,3,3,2,2,2,3,3,1,1,2,2,3,3,2,3,1,1,2,3,2,3,2,2,2,3,2,3,2,2,3,2,4,4,2,3,3,4,2,2,2,3,2,2,2
"AUS0412",374,6902,2,1997,0.45,494.9447,506.6288,505.0709,509.7445,527.6601,4,4,4,4,4,"QLD","Urban","Male","Non-indigenous",3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,2,3,2,3,1,1,4,1,1,3,2,3,4,4,2,2,2,2,2,2,3,3,3,3,3,2,2,1,2,2,2,2,3
"AUS0412",374,6905,2,1997,-0.77,599.9455,621.7557,610.8506,578.1352,601.5033,5,6,6,5,5,"QLD","Urban","Female","Non-indigenous",1,3,3,2,2,3,2,3,2,3,1,2,2,3,2,2,2,2,1,2,1,3,1,1,4,3,1,4,1,1,4,4,1,4,2,2,3,2,2,4,3,3,3,4,3,2,2,3,2,2,2
"AUS0412",374,6907,8,1996,0.88,546.3546,576.7331,573.6174,571.2806,576.7331,5,5,5,5,5,"QLD","Urban","Female","Non-indigenous",4,3,4,4,4,1,1,1,1,2,2,3,3,3,1,1,1,1,1,1,1,2,1,1,3,3,2,3,1,1,3,4,2,3,1,2,3,2,2,4,1,4,4,3,2,2,3,4,1,1,2
"AUS0412",374,6911,2,1997,0.97,551.6513,508.8098,518.157,565.6722,619.4189,5,4,4,5,6,"QLD","Urban","Female","Indigenous",4,3,3,3,3,2,2,2,3,2,3,3,4,3,1,3,3,2,1,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,3,2,3,2,3,3,2,2,3,3,2,2,2,4,2,2,2
